phoneme	dataset	dataset_occurrences	dataset_ratio	global_occurrences	global_ratio	dataset_inventory_ratio	global_inventory_ratio	dataset_occurrence_abs	dataset_occurrence_ratio
ȴ	PHOIBLE	2	0.0001	210	0.0018	0.0022	0.0603	3	0.3333
ȴ	RA	0	0.0	210	0.0018	0.0	0.0603	3	0.3333
ȴ	SAPHON	0	0.0	210	0.0018	0.0	0.0603	3	0.3333
ȴ	UPSID	0	0.0	210	0.0018	0.0	0.0603	3	0.3333
ȴ	jipa	0	0.0	210	0.0018	0.0	0.0603	3	0.3333
ȴ	lapsyd	0	0.0	210	0.0018	0.0	0.0603	3	0.3333
ȴʷ	AA	0	0.0	10	0.0001	0.0	0.0029	1	0.1111
ȴʷ	EA	0	0.0	10	0.0001	0.0	0.0029	1	0.1111
ȴʷ	ER	10	0.0011	10	0.0001	0.0256	0.0029	1	0.1111
ȴʷ	PHOIBLE	0	0.0	10	0.0001	0.0	0.0029	1	0.1111
ȴʷ	RA	0	0.0	10	0.0001	0.0	0.0029	1	0.1111
ȴʷ	SAPHON	0	0.0	10	0.0001	0.0	0.0029	1	0.1111
ȴʷ	UPSID	0	0.0	10	0.0001	0.0	0.0029	1	0.1111
ȴʷ	jipa	0	0.0	10	0.0001	0.0	0.0029	1	0.1111
ȴʷ	lapsyd	0	0.0	10	0.0001	0.0	0.0029	1	0.1111
ȴ̥	AA	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ȴ̥	EA	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ȴ̥	ER	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ȴ̥	PHOIBLE	2	0.0001	2	0.0	0.0022	0.0006	1	0.1111
ȴ̥	RA	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ȴ̥	SAPHON	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ȴ̥	UPSID	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ȴ̥	jipa	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ȴ̥	lapsyd	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ȴ̻	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ȴ̻	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ȴ̻	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ȴ̻	PHOIBLE	1	0.0	1	0.0	0.0011	0.0003	1	0.1111
ȴ̻	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ȴ̻	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ȴ̻	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ȴ̻	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ȴ̻	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ȵ	AA	0	0.0	380	0.0033	0.0	0.1092	3	0.3333
ȵ	EA	0	0.0	380	0.0033	0.0	0.1092	3	0.3333
ȵ	ER	378	0.0402	380	0.0033	0.9668	0.1092	3	0.3333
ȵ	PHOIBLE	1	0.0	380	0.0033	0.0011	0.1092	3	0.3333
ȵ	RA	0	0.0	380	0.0033	0.0	0.1092	3	0.3333
ȵ	SAPHON	0	0.0	380	0.0033	0.0	0.1092	3	0.3333
ȵ	UPSID	0	0.0	380	0.0033	0.0	0.1092	3	0.3333
ȵ	jipa	1	0.0002	380	0.0033	0.0068	0.1092	3	0.3333
ȵ	lapsyd	0	0.0	380	0.0033	0.0	0.1092	3	0.3333
ȵʷ	AA	0	0.0	10	0.0001	0.0	0.0029	1	0.1111
ȵʷ	EA	0	0.0	10	0.0001	0.0	0.0029	1	0.1111
ȵʷ	ER	10	0.0011	10	0.0001	0.0256	0.0029	1	0.1111
ȵʷ	PHOIBLE	0	0.0	10	0.0001	0.0	0.0029	1	0.1111
ȵʷ	RA	0	0.0	10	0.0001	0.0	0.0029	1	0.1111
ȵʷ	SAPHON	0	0.0	10	0.0001	0.0	0.0029	1	0.1111
ȵʷ	UPSID	0	0.0	10	0.0001	0.0	0.0029	1	0.1111
ȵʷ	jipa	0	0.0	10	0.0001	0.0	0.0029	1	0.1111
ȵʷ	lapsyd	0	0.0	10	0.0001	0.0	0.0029	1	0.1111
ȶ	AA	0	0.0	312	0.0027	0.0	0.0897	1	0.1111
ȶ	EA	0	0.0	312	0.0027	0.0	0.0897	1	0.1111
ȶ	ER	312	0.0332	312	0.0027	0.798	0.0897	1	0.1111
ȶ	PHOIBLE	0	0.0	312	0.0027	0.0	0.0897	1	0.1111
ȶ	RA	0	0.0	312	0.0027	0.0	0.0897	1	0.1111
ȶ	SAPHON	0	0.0	312	0.0027	0.0	0.0897	1	0.1111
ȶ	UPSID	0	0.0	312	0.0027	0.0	0.0897	1	0.1111
ȶ	jipa	0	0.0	312	0.0027	0.0	0.0897	1	0.1111
ȶ	lapsyd	0	0.0	312	0.0027	0.0	0.0897	1	0.1111
ȶʷ	AA	0	0.0	10	0.0001	0.0	0.0029	1	0.1111
ȶʷ	EA	0	0.0	10	0.0001	0.0	0.0029	1	0.1111
ȶʷ	ER	10	0.0011	10	0.0001	0.0256	0.0029	1	0.1111
ȶʷ	PHOIBLE	0	0.0	10	0.0001	0.0	0.0029	1	0.1111
ȶʷ	RA	0	0.0	10	0.0001	0.0	0.0029	1	0.1111
ȶʷ	SAPHON	0	0.0	10	0.0001	0.0	0.0029	1	0.1111
ȶʷ	UPSID	0	0.0	10	0.0001	0.0	0.0029	1	0.1111
ȶʷ	jipa	0	0.0	10	0.0001	0.0	0.0029	1	0.1111
ȶʷ	lapsyd	0	0.0	10	0.0001	0.0	0.0029	1	0.1111
ȶ̚	AA	0	0.0	64	0.0005	0.0	0.0184	1	0.1111
ȶ̚	EA	0	0.0	64	0.0005	0.0	0.0184	1	0.1111
ȶ̚	ER	64	0.0068	64	0.0005	0.1637	0.0184	1	0.1111
ȶ̚	PHOIBLE	0	0.0	64	0.0005	0.0	0.0184	1	0.1111
ȶ̚	RA	0	0.0	64	0.0005	0.0	0.0184	1	0.1111
ȶ̚	SAPHON	0	0.0	64	0.0005	0.0	0.0184	1	0.1111
ȶ̚	UPSID	0	0.0	64	0.0005	0.0	0.0184	1	0.1111
ȶ̚	jipa	0	0.0	64	0.0005	0.0	0.0184	1	0.1111
ȶ̚	lapsyd	0	0.0	64	0.0005	0.0	0.0184	1	0.1111
ȶ͈	AA	0	0.0	66	0.0006	0.0	0.019	1	0.1111
ȶ͈	EA	0	0.0	66	0.0006	0.0	0.019	1	0.1111
ȶ͈	ER	66	0.007	66	0.0006	0.1688	0.019	1	0.1111
ȶ͈	PHOIBLE	0	0.0	66	0.0006	0.0	0.019	1	0.1111
ȶ͈	RA	0	0.0	66	0.0006	0.0	0.019	1	0.1111
ȶ͈	SAPHON	0	0.0	66	0.0006	0.0	0.019	1	0.1111
ȶ͈	UPSID	0	0.0	66	0.0006	0.0	0.019	1	0.1111
ȶ͈	jipa	0	0.0	66	0.0006	0.0	0.019	1	0.1111
ȶ͈	lapsyd	0	0.0	66	0.0006	0.0	0.019	1	0.1111
ȶⁿ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ȶⁿ	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ȶⁿ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ȶⁿ	PHOIBLE	1	0.0	1	0.0	0.0011	0.0003	1	0.1111
ȶⁿ	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ȶⁿ	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ȶⁿ	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ȶⁿ	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ȶⁿ	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ	AA	4	0.0006	108	0.0009	0.0206	0.031	7	0.7778
ɐ	EA	21	0.0014	108	0.0009	0.058	0.031	7	0.7778
ɐ	ER	0	0.0	108	0.0009	0.0	0.031	7	0.7778
ɐ	PHOIBLE	27	0.0008	108	0.0009	0.03	0.031	7	0.7778
ɐ	RA	1	0.0002	108	0.0009	0.0102	0.031	7	0.7778
ɐ	SAPHON	0	0.0	108	0.0009	0.0	0.031	7	0.7778
ɐ	UPSID	14	0.001	108	0.0009	0.0311	0.031	7	0.7778
ɐ	jipa	17	0.0028	108	0.0009	0.1156	0.031	7	0.7778
ɐ	lapsyd	24	0.0013	108	0.0009	0.0411	0.031	7	0.7778
ɐi	AA	0	0.0	10	0.0001	0.0	0.0029	3	0.3333
ɐi	EA	3	0.0002	10	0.0001	0.0083	0.0029	3	0.3333
ɐi	ER	0	0.0	10	0.0001	0.0	0.0029	3	0.3333
ɐi	PHOIBLE	3	0.0001	10	0.0001	0.0033	0.0029	3	0.3333
ɐi	RA	0	0.0	10	0.0001	0.0	0.0029	3	0.3333
ɐi	SAPHON	0	0.0	10	0.0001	0.0	0.0029	3	0.3333
ɐi	UPSID	0	0.0	10	0.0001	0.0	0.0029	3	0.3333
ɐi	jipa	4	0.0007	10	0.0001	0.0272	0.0029	3	0.3333
ɐi	lapsyd	0	0.0	10	0.0001	0.0	0.0029	3	0.3333
ɐi̯	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐi̯	EA	1	0.0001	1	0.0	0.0028	0.0003	1	0.1111
ɐi̯	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐi̯	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐi̯	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐi̯	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐi̯	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐi̯	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐi̯	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐu	AA	0	0.0	7	0.0001	0.0	0.002	3	0.3333
ɐu	EA	2	0.0001	7	0.0001	0.0055	0.002	3	0.3333
ɐu	ER	0	0.0	7	0.0001	0.0	0.002	3	0.3333
ɐu	PHOIBLE	2	0.0001	7	0.0001	0.0022	0.002	3	0.3333
ɐu	RA	0	0.0	7	0.0001	0.0	0.002	3	0.3333
ɐu	SAPHON	0	0.0	7	0.0001	0.0	0.002	3	0.3333
ɐu	UPSID	0	0.0	7	0.0001	0.0	0.002	3	0.3333
ɐu	jipa	3	0.0005	7	0.0001	0.0204	0.002	3	0.3333
ɐu	lapsyd	0	0.0	7	0.0001	0.0	0.002	3	0.3333
ɐɪ	AA	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐɪ	EA	1	0.0001	2	0.0	0.0028	0.0006	2	0.2222
ɐɪ	ER	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐɪ	PHOIBLE	1	0.0	2	0.0	0.0011	0.0006	2	0.2222
ɐɪ	RA	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐɪ	SAPHON	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐɪ	UPSID	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐɪ	jipa	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐɪ	lapsyd	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐʉ	AA	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐʉ	EA	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐʉ	ER	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐʉ	PHOIBLE	1	0.0	2	0.0	0.0011	0.0006	2	0.2222
ɐʉ	RA	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐʉ	SAPHON	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐʉ	UPSID	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐʉ	jipa	1	0.0002	2	0.0	0.0068	0.0006	2	0.2222
ɐʉ	lapsyd	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐʊ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐʊ	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐʊ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐʊ	PHOIBLE	1	0.0	1	0.0	0.0011	0.0003	1	0.1111
ɐʊ	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐʊ	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐʊ	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐʊ	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐʊ	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐː	AA	1	0.0001	16	0.0001	0.0052	0.0046	5	0.5556
ɐː	EA	1	0.0001	16	0.0001	0.0028	0.0046	5	0.5556
ɐː	ER	0	0.0	16	0.0001	0.0	0.0046	5	0.5556
ɐː	PHOIBLE	9	0.0003	16	0.0001	0.01	0.0046	5	0.5556
ɐː	RA	0	0.0	16	0.0001	0.0	0.0046	5	0.5556
ɐː	SAPHON	0	0.0	16	0.0001	0.0	0.0046	5	0.5556
ɐː	UPSID	0	0.0	16	0.0001	0.0	0.0046	5	0.5556
ɐː	jipa	3	0.0005	16	0.0001	0.0204	0.0046	5	0.5556
ɐː	lapsyd	2	0.0001	16	0.0001	0.0034	0.0046	5	0.5556
ɐˤ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐˤ	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐˤ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐˤ	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐˤ	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐˤ	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐˤ	UPSID	1	0.0001	1	0.0	0.0022	0.0003	1	0.1111
ɐˤ	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐˤ	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̃	AA	0	0.0	14	0.0001	0.0	0.004	5	0.5556
ɐ̃	EA	1	0.0001	14	0.0001	0.0028	0.004	5	0.5556
ɐ̃	ER	0	0.0	14	0.0001	0.0	0.004	5	0.5556
ɐ̃	PHOIBLE	5	0.0001	14	0.0001	0.0056	0.004	5	0.5556
ɐ̃	RA	0	0.0	14	0.0001	0.0	0.004	5	0.5556
ɐ̃	SAPHON	1	0.0001	14	0.0001	0.0028	0.004	5	0.5556
ɐ̃	UPSID	0	0.0	14	0.0001	0.0	0.004	5	0.5556
ɐ̃	jipa	4	0.0007	14	0.0001	0.0272	0.004	5	0.5556
ɐ̃	lapsyd	3	0.0002	14	0.0001	0.0051	0.004	5	0.5556
ɐ̃i	AA	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐ̃i	EA	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐ̃i	ER	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐ̃i	PHOIBLE	1	0.0	2	0.0	0.0011	0.0006	2	0.2222
ɐ̃i	RA	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐ̃i	SAPHON	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐ̃i	UPSID	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐ̃i	jipa	1	0.0002	2	0.0	0.0068	0.0006	2	0.2222
ɐ̃i	lapsyd	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐ̃u	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̃u	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̃u	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̃u	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̃u	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̃u	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̃u	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̃u	jipa	1	0.0002	1	0.0	0.0068	0.0003	1	0.1111
ɐ̃u	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̃u̜	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̃u̜	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̃u̜	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̃u̜	PHOIBLE	1	0.0	1	0.0	0.0011	0.0003	1	0.1111
ɐ̃u̜	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̃u̜	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̃u̜	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̃u̜	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̃u̜	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̆	AA	0	0.0	11	0.0001	0.0	0.0032	2	0.2222
ɐ̆	EA	10	0.0006	11	0.0001	0.0276	0.0032	2	0.2222
ɐ̆	ER	0	0.0	11	0.0001	0.0	0.0032	2	0.2222
ɐ̆	PHOIBLE	0	0.0	11	0.0001	0.0	0.0032	2	0.2222
ɐ̆	RA	0	0.0	11	0.0001	0.0	0.0032	2	0.2222
ɐ̆	SAPHON	0	0.0	11	0.0001	0.0	0.0032	2	0.2222
ɐ̆	UPSID	1	0.0001	11	0.0001	0.0022	0.0032	2	0.2222
ɐ̆	jipa	0	0.0	11	0.0001	0.0	0.0032	2	0.2222
ɐ̆	lapsyd	0	0.0	11	0.0001	0.0	0.0032	2	0.2222
ɐ̝	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̝	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̝	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̝	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̝	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̝	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̝	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̝	jipa	1	0.0002	1	0.0	0.0068	0.0003	1	0.1111
ɐ̝	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̟	AA	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐ̟	EA	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐ̟	ER	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐ̟	PHOIBLE	1	0.0	2	0.0	0.0011	0.0006	2	0.2222
ɐ̟	RA	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐ̟	SAPHON	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐ̟	UPSID	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐ̟	jipa	1	0.0002	2	0.0	0.0068	0.0006	2	0.2222
ɐ̟	lapsyd	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɐ̰	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̰	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̰	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̰	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̰	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̰	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̰	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɐ̰	jipa	1	0.0002	1	0.0	0.0068	0.0003	1	0.1111
ɐ̰	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɑ	AA	3	0.0004	246	0.0021	0.0155	0.0707	8	0.8889
ɑ	EA	65	0.0042	246	0.0021	0.1796	0.0707	8	0.8889
ɑ	ER	0	0.0	246	0.0021	0.0	0.0707	8	0.8889
ɑ	PHOIBLE	88	0.0026	246	0.0021	0.0979	0.0707	8	0.8889
ɑ	RA	16	0.0039	246	0.0021	0.1633	0.0707	8	0.8889
ɑ	SAPHON	4	0.0004	246	0.0021	0.0113	0.0707	8	0.8889
ɑ	UPSID	24	0.0017	246	0.0021	0.0533	0.0707	8	0.8889
ɑ	jipa	20	0.0033	246	0.0021	0.1361	0.0707	8	0.8889
ɑ	lapsyd	26	0.0014	246	0.0021	0.0445	0.0707	8	0.8889
ɑe	AA	0	0.0	6	0.0001	0.0	0.0017	2	0.2222
ɑe	EA	0	0.0	6	0.0001	0.0	0.0017	2	0.2222
ɑe	ER	0	0.0	6	0.0001	0.0	0.0017	2	0.2222
ɑe	PHOIBLE	3	0.0001	6	0.0001	0.0033	0.0017	2	0.2222
ɑe	RA	0	0.0	6	0.0001	0.0	0.0017	2	0.2222
ɑe	SAPHON	0	0.0	6	0.0001	0.0	0.0017	2	0.2222
ɑe	UPSID	0	0.0	6	0.0001	0.0	0.0017	2	0.2222
ɑe	jipa	3	0.0005	6	0.0001	0.0204	0.0017	2	0.2222
ɑe	lapsyd	0	0.0	6	0.0001	0.0	0.0017	2	0.2222
ɑi	AA	0	0.0	7	0.0001	0.0	0.002	3	0.3333
ɑi	EA	2	0.0001	7	0.0001	0.0055	0.002	3	0.3333
ɑi	ER	0	0.0	7	0.0001	0.0	0.002	3	0.3333
ɑi	PHOIBLE	4	0.0001	7	0.0001	0.0044	0.002	3	0.3333
ɑi	RA	0	0.0	7	0.0001	0.0	0.002	3	0.3333
ɑi	SAPHON	0	0.0	7	0.0001	0.0	0.002	3	0.3333
ɑi	UPSID	0	0.0	7	0.0001	0.0	0.002	3	0.3333
ɑi	jipa	1	0.0002	7	0.0001	0.0068	0.002	3	0.3333
ɑi	lapsyd	0	0.0	7	0.0001	0.0	0.002	3	0.3333
ɑi̯	AA	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑi̯	EA	1	0.0001	2	0.0	0.0028	0.0006	2	0.2222
ɑi̯	ER	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑi̯	PHOIBLE	1	0.0	2	0.0	0.0011	0.0006	2	0.2222
ɑi̯	RA	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑi̯	SAPHON	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑi̯	UPSID	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑi̯	jipa	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑi̯	lapsyd	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑo	AA	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑo	EA	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑo	ER	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑo	PHOIBLE	1	0.0	2	0.0	0.0011	0.0006	2	0.2222
ɑo	RA	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑo	SAPHON	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑo	UPSID	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑo	jipa	1	0.0002	2	0.0	0.0068	0.0006	2	0.2222
ɑo	lapsyd	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑu	AA	0	0.0	9	0.0001	0.0	0.0026	4	0.4444
ɑu	EA	3	0.0002	9	0.0001	0.0083	0.0026	4	0.4444
ɑu	ER	0	0.0	9	0.0001	0.0	0.0026	4	0.4444
ɑu	PHOIBLE	3	0.0001	9	0.0001	0.0033	0.0026	4	0.4444
ɑu	RA	0	0.0	9	0.0001	0.0	0.0026	4	0.4444
ɑu	SAPHON	0	0.0	9	0.0001	0.0	0.0026	4	0.4444
ɑu	UPSID	0	0.0	9	0.0001	0.0	0.0026	4	0.4444
ɑu	jipa	1	0.0002	9	0.0001	0.0068	0.0026	4	0.4444
ɑu	lapsyd	2	0.0001	9	0.0001	0.0034	0.0026	4	0.4444
ɑuː	AA	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑuː	EA	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑuː	ER	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑuː	PHOIBLE	1	0.0	2	0.0	0.0011	0.0006	2	0.2222
ɑuː	RA	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑuː	SAPHON	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑuː	UPSID	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑuː	jipa	1	0.0002	2	0.0	0.0068	0.0006	2	0.2222
ɑuː	lapsyd	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑu̯	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɑu̯	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɑu̯	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɑu̯	PHOIBLE	1	0.0	1	0.0	0.0011	0.0003	1	0.1111
ɑu̯	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɑu̯	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɑu̯	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɑu̯	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɑu̯	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɑy	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɑy	EA	1	0.0001	1	0.0	0.0028	0.0003	1	0.1111
ɑy	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɑy	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɑy	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɑy	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɑy	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɑy	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɑy	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɑɔ̯	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɑɔ̯	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɑɔ̯	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɑɔ̯	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɑɔ̯	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɑɔ̯	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɑɔ̯	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɑɔ̯	jipa	1	0.0002	1	0.0	0.0068	0.0003	1	0.1111
ɑɔ̯	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ɑɪ	AA	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑɪ	EA	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑɪ	ER	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑɪ	PHOIBLE	1	0.0	2	0.0	0.0011	0.0006	2	0.2222
ɑɪ	RA	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑɪ	SAPHON	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑɪ	UPSID	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑɪ	jipa	1	0.0002	2	0.0	0.0068	0.0006	2	0.2222
ɑɪ	lapsyd	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ɑɯ	AA	0	0.0	2	0.0	0.0	0.0006	2	0.2222
