Phoneme	Dataset	Dataset_Occurrences	Dataset_Inventory_Ratio	Dataset_Ratio	Global_Occurrences	Global_Inventory_Ratio	Global_Ratio
ʜ	aa	0	0.0	0.0	12	0.0034	0.0001
ʜ	ea	7	0.0193	0.0005	12	0.0034	0.0001
ʜ	er	0	0.0	0.0	12	0.0034	0.0001
ʜ	jipa	1	0.0068	0.0002	12	0.0034	0.0001
ʜ	lapsyd	3	0.0051	0.0002	12	0.0034	0.0001
ʜ	phoible	1	0.0011	0.0	12	0.0034	0.0001
ʜ	ra	0	0.0	0.0	12	0.0034	0.0001
ʜ	saphon	0	0.0	0.0	12	0.0034	0.0001
ʜ	upsid	0	0.0	0.0	12	0.0034	0.0001
ʜʷ	aa	0	0.0	0.0	1	0.0003	0.0
ʜʷ	ea	1	0.0028	0.0001	1	0.0003	0.0
ʜʷ	er	0	0.0	0.0	1	0.0003	0.0
ʜʷ	jipa	0	0.0	0.0	1	0.0003	0.0
ʜʷ	lapsyd	0	0.0	0.0	1	0.0003	0.0
ʜʷ	phoible	0	0.0	0.0	1	0.0003	0.0
ʜʷ	ra	0	0.0	0.0	1	0.0003	0.0
ʜʷ	saphon	0	0.0	0.0	1	0.0003	0.0
ʜʷ	upsid	0	0.0	0.0	1	0.0003	0.0
ʜː	aa	0	0.0	0.0	2	0.0006	0.0
ʜː	ea	0	0.0	0.0	2	0.0006	0.0
ʜː	er	0	0.0	0.0	2	0.0006	0.0
ʜː	jipa	1	0.0068	0.0002	2	0.0006	0.0
ʜː	lapsyd	0	0.0	0.0	2	0.0006	0.0
ʜː	phoible	1	0.0011	0.0	2	0.0006	0.0
ʜː	ra	0	0.0	0.0	2	0.0006	0.0
ʜː	saphon	0	0.0	0.0	2	0.0006	0.0
ʜː	upsid	0	0.0	0.0	2	0.0006	0.0
ʝ	aa	0	0.0	0.0	66	0.019	0.0006
ʝ	ea	11	0.0304	0.0007	66	0.019	0.0006
ʝ	er	0	0.0	0.0	66	0.019	0.0006
ʝ	jipa	2	0.0136	0.0003	66	0.019	0.0006
ʝ	lapsyd	8	0.0137	0.0004	66	0.019	0.0006
ʝ	phoible	13	0.0145	0.0004	66	0.019	0.0006
ʝ	ra	16	0.1633	0.0039	66	0.019	0.0006
ʝ	saphon	4	0.0113	0.0004	66	0.019	0.0006
ʝ	upsid	12	0.0267	0.0009	66	0.019	0.0006
ʝː	aa	0	0.0	0.0	1	0.0003	0.0
ʝː	ea	1	0.0028	0.0001	1	0.0003	0.0
ʝː	er	0	0.0	0.0	1	0.0003	0.0
ʝː	jipa	0	0.0	0.0	1	0.0003	0.0
ʝː	lapsyd	0	0.0	0.0	1	0.0003	0.0
ʝː	phoible	0	0.0	0.0	1	0.0003	0.0
ʝː	ra	0	0.0	0.0	1	0.0003	0.0
ʝː	saphon	0	0.0	0.0	1	0.0003	0.0
ʝː	upsid	0	0.0	0.0	1	0.0003	0.0
ʟ	aa	0	0.0	0.0	4	0.0011	0.0
ʟ	ea	0	0.0	0.0	4	0.0011	0.0
ʟ	er	0	0.0	0.0	4	0.0011	0.0
ʟ	jipa	0	0.0	0.0	4	0.0011	0.0
ʟ	lapsyd	3	0.0051	0.0002	4	0.0011	0.0
ʟ	phoible	0	0.0	0.0	4	0.0011	0.0
ʟ	ra	0	0.0	0.0	4	0.0011	0.0
ʟ	saphon	0	0.0	0.0	4	0.0011	0.0
ʟ	upsid	1	0.0022	0.0001	4	0.0011	0.0
ʟ̥͓	aa	0	0.0	0.0	1	0.0003	0.0
ʟ̥͓	ea	0	0.0	0.0	1	0.0003	0.0
ʟ̥͓	er	0	0.0	0.0	1	0.0003	0.0
ʟ̥͓	jipa	0	0.0	0.0	1	0.0003	0.0
ʟ̥͓	lapsyd	0	0.0	0.0	1	0.0003	0.0
ʟ̥͓	phoible	0	0.0	0.0	1	0.0003	0.0
ʟ̥͓	ra	0	0.0	0.0	1	0.0003	0.0
ʟ̥͓	saphon	0	0.0	0.0	1	0.0003	0.0
ʟ̥͓	upsid	1	0.0022	0.0001	1	0.0003	0.0
ʡ	aa	0	0.0	0.0	7	0.002	0.0001
ʡ	ea	3	0.0083	0.0002	7	0.002	0.0001
ʡ	er	0	0.0	0.0	7	0.002	0.0001
ʡ	jipa	0	0.0	0.0	7	0.002	0.0001
ʡ	lapsyd	3	0.0051	0.0002	7	0.002	0.0001
ʡ	phoible	1	0.0011	0.0	7	0.002	0.0001
ʡ	ra	0	0.0	0.0	7	0.002	0.0001
ʡ	saphon	0	0.0	0.0	7	0.002	0.0001
ʡ	upsid	0	0.0	0.0	7	0.002	0.0001
ʡˤ	aa	0	0.0	0.0	1	0.0003	0.0
ʡˤ	ea	1	0.0028	0.0001	1	0.0003	0.0
ʡˤ	er	0	0.0	0.0	1	0.0003	0.0
ʡˤ	jipa	0	0.0	0.0	1	0.0003	0.0
ʡˤ	lapsyd	0	0.0	0.0	1	0.0003	0.0
ʡˤ	phoible	0	0.0	0.0	1	0.0003	0.0
ʡˤ	ra	0	0.0	0.0	1	0.0003	0.0
ʡˤ	saphon	0	0.0	0.0	1	0.0003	0.0
ʡˤ	upsid	0	0.0	0.0	1	0.0003	0.0
ʢ	aa	0	0.0	0.0	5	0.0014	0.0
ʢ	ea	4	0.011	0.0003	5	0.0014	0.0
ʢ	er	0	0.0	0.0	5	0.0014	0.0
ʢ	jipa	0	0.0	0.0	5	0.0014	0.0
ʢ	lapsyd	1	0.0017	0.0001	5	0.0014	0.0
ʢ	phoible	0	0.0	0.0	5	0.0014	0.0
ʢ	ra	0	0.0	0.0	5	0.0014	0.0
ʢ	saphon	0	0.0	0.0	5	0.0014	0.0
ʢ	upsid	0	0.0	0.0	5	0.0014	0.0
ʢʷ	aa	0	0.0	0.0	1	0.0003	0.0
ʢʷ	ea	1	0.0028	0.0001	1	0.0003	0.0
ʢʷ	er	0	0.0	0.0	1	0.0003	0.0
ʢʷ	jipa	0	0.0	0.0	1	0.0003	0.0
ʢʷ	lapsyd	0	0.0	0.0	1	0.0003	0.0
ʢʷ	phoible	0	0.0	0.0	1	0.0003	0.0
ʢʷ	ra	0	0.0	0.0	1	0.0003	0.0
ʢʷ	saphon	0	0.0	0.0	1	0.0003	0.0
ʢʷ	upsid	0	0.0	0.0	1	0.0003	0.0
ʮ	aa	0	0.0	0.0	1	0.0003	0.0
ʮ	ea	0	0.0	0.0	1	0.0003	0.0
ʮ	er	0	0.0	0.0	1	0.0003	0.0
ʮ	jipa	0	0.0	0.0	1	0.0003	0.0
ʮ	lapsyd	0	0.0	0.0	1	0.0003	0.0
ʮ	phoible	0	0.0	0.0	1	0.0003	0.0
ʮ	ra	0	0.0	0.0	1	0.0003	0.0
ʮ	saphon	0	0.0	0.0	1	0.0003	0.0
ʮ	upsid	1	0.0022	0.0001	1	0.0003	0.0
ʰc	aa	0	0.0	0.0	1	0.0003	0.0
ʰc	ea	0	0.0	0.0	1	0.0003	0.0
ʰc	er	0	0.0	0.0	1	0.0003	0.0
ʰc	jipa	0	0.0	0.0	1	0.0003	0.0
ʰc	lapsyd	0	0.0	0.0	1	0.0003	0.0
ʰc	phoible	0	0.0	0.0	1	0.0003	0.0
ʰc	ra	0	0.0	0.0	1	0.0003	0.0
ʰc	saphon	1	0.0028	0.0001	1	0.0003	0.0
ʰc	upsid	0	0.0	0.0	1	0.0003	0.0
ʰk	aa	0	0.0	0.0	10	0.0029	0.0001
ʰk	ea	3	0.0083	0.0002	10	0.0029	0.0001
ʰk	er	0	0.0	0.0	10	0.0029	0.0001
ʰk	jipa	0	0.0	0.0	10	0.0029	0.0001
ʰk	lapsyd	2	0.0034	0.0001	10	0.0029	0.0001
ʰk	phoible	3	0.0033	0.0001	10	0.0029	0.0001
ʰk	ra	0	0.0	0.0	10	0.0029	0.0001
ʰk	saphon	1	0.0028	0.0001	10	0.0029	0.0001
ʰk	upsid	1	0.0022	0.0001	10	0.0029	0.0001
ʰkʰ	aa	0	0.0	0.0	1	0.0003	0.0
ʰkʰ	ea	1	0.0028	0.0001	1	0.0003	0.0
ʰkʰ	er	0	0.0	0.0	1	0.0003	0.0
ʰkʰ	jipa	0	0.0	0.0	1	0.0003	0.0
ʰkʰ	lapsyd	0	0.0	0.0	1	0.0003	0.0
ʰkʰ	phoible	0	0.0	0.0	1	0.0003	0.0
ʰkʰ	ra	0	0.0	0.0	1	0.0003	0.0
ʰkʰ	saphon	0	0.0	0.0	1	0.0003	0.0
ʰkʰ	upsid	0	0.0	0.0	1	0.0003	0.0
ʰkʲ	aa	0	0.0	0.0	1	0.0003	0.0
ʰkʲ	ea	1	0.0028	0.0001	1	0.0003	0.0
ʰkʲ	er	0	0.0	0.0	1	0.0003	0.0
ʰkʲ	jipa	0	0.0	0.0	1	0.0003	0.0
ʰkʲ	lapsyd	0	0.0	0.0	1	0.0003	0.0
ʰkʲ	phoible	0	0.0	0.0	1	0.0003	0.0
ʰkʲ	ra	0	0.0	0.0	1	0.0003	0.0
ʰkʲ	saphon	0	0.0	0.0	1	0.0003	0.0
ʰkʲ	upsid	0	0.0	0.0	1	0.0003	0.0
ʰkʷ	aa	0	0.0	0.0	2	0.0006	0.0
ʰkʷ	ea	0	0.0	0.0	2	0.0006	0.0
ʰkʷ	er	0	0.0	0.0	2	0.0006	0.0
ʰkʷ	jipa	0	0.0	0.0	2	0.0006	0.0
ʰkʷ	lapsyd	1	0.0017	0.0001	2	0.0006	0.0
ʰkʷ	phoible	0	0.0	0.0	2	0.0006	0.0
ʰkʷ	ra	0	0.0	0.0	2	0.0006	0.0
ʰkʷ	saphon	1	0.0028	0.0001	2	0.0006	0.0
ʰkʷ	upsid	0	0.0	0.0	2	0.0006	0.0
ʰkː	aa	0	0.0	0.0	3	0.0009	0.0
ʰkː	ea	1	0.0028	0.0001	3	0.0009	0.0
ʰkː	er	0	0.0	0.0	3	0.0009	0.0
ʰkː	jipa	0	0.0	0.0	3	0.0009	0.0
ʰkː	lapsyd	0	0.0	0.0	3	0.0009	0.0
ʰkː	phoible	2	0.0022	0.0001	3	0.0009	0.0
ʰkː	ra	0	0.0	0.0	3	0.0009	0.0
ʰkː	saphon	0	0.0	0.0	3	0.0009	0.0
ʰkː	upsid	0	0.0	0.0	3	0.0009	0.0
ʰm	aa	0	0.0	0.0	4	0.0011	0.0
ʰm	ea	0	0.0	0.0	4	0.0011	0.0
ʰm	er	0	0.0	0.0	4	0.0011	0.0
ʰm	jipa	0	0.0	0.0	4	0.0011	0.0
ʰm	lapsyd	0	0.0	0.0	4	0.0011	0.0
ʰm	phoible	1	0.0011	0.0	4	0.0011	0.0
ʰm	ra	1	0.0102	0.0002	4	0.0011	0.0
ʰm	saphon	2	0.0056	0.0002	4	0.0011	0.0
ʰm	upsid	0	0.0	0.0	4	0.0011	0.0
ʰp	aa	0	0.0	0.0	9	0.0026	0.0001
ʰp	ea	3	0.0083	0.0002	9	0.0026	0.0001
ʰp	er	0	0.0	0.0	9	0.0026	0.0001
ʰp	jipa	0	0.0	0.0	9	0.0026	0.0001
ʰp	lapsyd	2	0.0034	0.0001	9	0.0026	0.0001
ʰp	phoible	3	0.0033	0.0001	9	0.0026	0.0001
ʰp	ra	0	0.0	0.0	9	0.0026	0.0001
ʰp	saphon	0	0.0	0.0	9	0.0026	0.0001
ʰp	upsid	1	0.0022	0.0001	9	0.0026	0.0001
ʰpʰ	aa	0	0.0	0.0	1	0.0003	0.0
ʰpʰ	ea	1	0.0028	0.0001	1	0.0003	0.0
ʰpʰ	er	0	0.0	0.0	1	0.0003	0.0
ʰpʰ	jipa	0	0.0	0.0	1	0.0003	0.0
ʰpʰ	lapsyd	0	0.0	0.0	1	0.0003	0.0
ʰpʰ	phoible	0	0.0	0.0	1	0.0003	0.0
ʰpʰ	ra	0	0.0	0.0	1	0.0003	0.0
ʰpʰ	saphon	0	0.0	0.0	1	0.0003	0.0
ʰpʰ	upsid	0	0.0	0.0	1	0.0003	0.0
ʰpʲ	aa	0	0.0	0.0	1	0.0003	0.0
ʰpʲ	ea	1	0.0028	0.0001	1	0.0003	0.0
ʰpʲ	er	0	0.0	0.0	1	0.0003	0.0
ʰpʲ	jipa	0	0.0	0.0	1	0.0003	0.0
ʰpʲ	lapsyd	0	0.0	0.0	1	0.0003	0.0
ʰpʲ	phoible	0	0.0	0.0	1	0.0003	0.0
ʰpʲ	ra	0	0.0	0.0	1	0.0003	0.0
ʰpʲ	saphon	0	0.0	0.0	1	0.0003	0.0
ʰpʲ	upsid	0	0.0	0.0	1	0.0003	0.0
ʰpː	aa	0	0.0	0.0	3	0.0009	0.0
ʰpː	ea	1	0.0028	0.0001	3	0.0009	0.0
ʰpː	er	0	0.0	0.0	3	0.0009	0.0
ʰpː	jipa	0	0.0	0.0	3	0.0009	0.0
ʰpː	lapsyd	0	0.0	0.0	3	0.0009	0.0
ʰpː	phoible	2	0.0022	0.0001	3	0.0009	0.0
ʰpː	ra	0	0.0	0.0	3	0.0009	0.0
ʰpː	saphon	0	0.0	0.0	3	0.0009	0.0
ʰpː	upsid	0	0.0	0.0	3	0.0009	0.0
ʰq	aa	0	0.0	0.0	1	0.0003	0.0
ʰq	ea	0	0.0	0.0	1	0.0003	0.0
ʰq	er	0	0.0	0.0	1	0.0003	0.0
ʰq	jipa	0	0.0	0.0	1	0.0003	0.0
ʰq	lapsyd	1	0.0017	0.0001	1	0.0003	0.0
ʰq	phoible	0	0.0	0.0	1	0.0003	0.0
ʰq	ra	0	0.0	0.0	1	0.0003	0.0
ʰq	saphon	0	0.0	0.0	1	0.0003	0.0
ʰq	upsid	0	0.0	0.0	1	0.0003	0.0
ʰqʰ	aa	0	0.0	0.0	1	0.0003	0.0
ʰqʰ	ea	1	0.0028	0.0001	1	0.0003	0.0
ʰqʰ	er	0	0.0	0.0	1	0.0003	0.0
ʰqʰ	jipa	0	0.0	0.0	1	0.0003	0.0
ʰqʰ	lapsyd	0	0.0	0.0	1	0.0003	0.0
ʰqʰ	phoible	0	0.0	0.0	1	0.0003	0.0
ʰqʰ	ra	0	0.0	0.0	1	0.0003	0.0
ʰqʰ	saphon	0	0.0	0.0	1	0.0003	0.0
ʰqʰ	upsid	0	0.0	0.0	1	0.0003	0.0
ʰs	aa	0	0.0	0.0	1	0.0003	0.0
ʰs	ea	0	0.0	0.0	1	0.0003	0.0
ʰs	er	0	0.0	0.0	1	0.0003	0.0
ʰs	jipa	0	0.0	0.0	1	0.0003	0.0
ʰs	lapsyd	0	0.0	0.0	1	0.0003	0.0
ʰs	phoible	0	0.0	0.0	1	0.0003	0.0
ʰs	ra	0	0.0	0.0	1	0.0003	0.0
ʰs	saphon	0	0.0	0.0	1	0.0003	0.0
ʰs	upsid	1	0.0022	0.0001	1	0.0003	0.0
ʰsʰ	aa	0	0.0	0.0	1	0.0003	0.0
ʰsʰ	ea	1	0.0028	0.0001	1	0.0003	0.0
ʰsʰ	er	0	0.0	0.0	1	0.0003	0.0
ʰsʰ	jipa	0	0.0	0.0	1	0.0003	0.0
ʰsʰ	lapsyd	0	0.0	0.0	1	0.0003	0.0
ʰsʰ	phoible	0	0.0	0.0	1	0.0003	0.0
ʰsʰ	ra	0	0.0	0.0	1	0.0003	0.0
ʰsʰ	saphon	0	0.0	0.0	1	0.0003	0.0
ʰsʰ	upsid	0	0.0	0.0	1	0.0003	0.0
ʰt	aa	0	0.0	0.0	10	0.0029	0.0001
ʰt	ea	3	0.0083	0.0002	10	0.0029	0.0001
ʰt	er	0	0.0	0.0	10	0.0029	0.0001
ʰt	jipa	0	0.0	0.0	10	0.0029	0.0001
ʰt	lapsyd	2	0.0034	0.0001	10	0.0029	0.0001
ʰt	phoible	3	0.0033	0.0001	10	0.0029	0.0001
ʰt	ra	0	0.0	0.0	10	0.0029	0.0001
ʰt	saphon	1	0.0028	0.0001	10	0.0029	0.0001
ʰt	upsid	1	0.0022	0.0001	10	0.0029	0.0001
ʰts	aa	0	0.0	0.0	6	0.0017	0.0001
ʰts	ea	3	0.0083	0.0002	6	0.0017	0.0001
ʰts	er	0	0.0	0.0	6	0.0017	0.0001
ʰts	jipa	0	0.0	0.0	6	0.0017	0.0001
ʰts	lapsyd	1	0.0017	0.0001	6	0.0017	0.0001
ʰts	phoible	2	0.0022	0.0001	6	0.0017	0.0001
ʰts	ra	0	0.0	0.0	6	0.0017	0.0001
ʰts	saphon	0	0.0	0.0	6	0.0017	0.0001
ʰts	upsid	0	0.0	0.0	6	0.0017	0.0001
ʰtsʰ	aa	0	0.0	0.0	1	0.0003	0.0
ʰtsʰ	ea	1	0.0028	0.0001	1	0.0003	0.0
ʰtsʰ	er	0	0.0	0.0	1	0.0003	0.0
ʰtsʰ	jipa	0	0.0	0.0	1	0.0003	0.0
ʰtsʰ	lapsyd	0	0.0	0.0	1	0.0003	0.0
ʰtsʰ	phoible	0	0.0	0.0	1	0.0003	0.0
ʰtsʰ	ra	0	0.0	0.0	1	0.0003	0.0
ʰtsʰ	saphon	0	0.0	0.0	1	0.0003	0.0
ʰtsʰ	upsid	0	0.0	0.0	1	0.0003	0.0
ʰtsʲ	aa	0	0.0	0.0	1	0.0003	0.0
ʰtsʲ	ea	1	0.0028	0.0001	1	0.0003	0.0
ʰtsʲ	er	0	0.0	0.0	1	0.0003	0.0
ʰtsʲ	jipa	0	0.0	0.0	1	0.0003	0.0
ʰtsʲ	lapsyd	0	0.0	0.0	1	0.0003	0.0
ʰtsʲ	phoible	0	0.0	0.0	1	0.0003	0.0
ʰtsʲ	ra	0	0.0	0.0	1	0.0003	0.0
ʰtsʲ	saphon	0	0.0	0.0	1	0.0003	0.0
ʰtsʲ	upsid	0	0.0	0.0	1	0.0003	0.0
ʰtsː	aa	0	0.0	0.0	3	0.0009	0.0
ʰtsː	ea	1	0.0028	0.0001	3	0.0009	0.0
ʰtsː	er	0	0.0	0.0	3	0.0009	0.0
ʰtsː	jipa	0	0.0	0.0	3	0.0009	0.0
ʰtsː	lapsyd	0	0.0	0.0	3	0.0009	0.0
ʰtsː	phoible	2	0.0022	0.0001	3	0.0009	0.0
ʰtsː	ra	0	0.0	0.0	3	0.0009	0.0
ʰtsː	saphon	0	0.0	0.0	3	0.0009	0.0
ʰtsː	upsid	0	0.0	0.0	3	0.0009	0.0
ʰtɕ	aa	0	0.0	0.0	1	0.0003	0.0
ʰtɕ	ea	1	0.0028	0.0001	1	0.0003	0.0
ʰtɕ	er	0	0.0	0.0	1	0.0003	0.0
ʰtɕ	jipa	0	0.0	0.0	1	0.0003	0.0
ʰtɕ	lapsyd	0	0.0	0.0	1	0.0003	0.0
ʰtɕ	phoible	0	0.0	0.0	1	0.0003	0.0
ʰtɕ	ra	0	0.0	0.0	1	0.0003	0.0
ʰtɕ	saphon	0	0.0	0.0	1	0.0003	0.0
ʰtɕ	upsid	0	0.0	0.0	1	0.0003	0.0
ʰtɕʰ	aa	0	0.0	0.0	1	0.0003	0.0
ʰtɕʰ	ea	1	0.0028	0.0001	1	0.0003	0.0
ʰtɕʰ	er	0	0.0	0.0	1	0.0003	0.0
ʰtɕʰ	jipa	0	0.0	0.0	1	0.0003	0.0
ʰtɕʰ	lapsyd	0	0.0	0.0	1	0.0003	0.0
ʰtɕʰ	phoible	0	0.0	0.0	1	0.0003	0.0
ʰtɕʰ	ra	0	0.0	0.0	1	0.0003	0.0
ʰtɕʰ	saphon	0	0.0	0.0	1	0.0003	0.0
ʰtɕʰ	upsid	0	0.0	0.0	1	0.0003	0.0
ʰtʃ	aa	0	0.0	0.0	7	0.002	0.0001
ʰtʃ	ea	2	0.0055	0.0001	7	0.002	0.0001
ʰtʃ	er	0	0.0	0.0	7	0.002	0.0001
ʰtʃ	jipa	0	0.0	0.0	7	0.002	0.0001
ʰtʃ	lapsyd	1	0.0017	0.0001	7	0.002	0.0001
ʰtʃ	phoible	3	0.0033	0.0001	7	0.002	0.0001
ʰtʃ	ra	0	0.0	0.0	7	0.002	0.0001
ʰtʃ	saphon	0	0.0	0.0	7	0.002	0.0001
ʰtʃ	upsid	1	0.0022	0.0001	7	0.002	0.0001
ʰtʃʰ	aa	0	0.0	0.0	1	0.0003	0.0
ʰtʃʰ	ea	1	0.0028	0.0001	1	0.0003	0.0
ʰtʃʰ	er	0	0.0	0.0	1	0.0003	0.0
ʰtʃʰ	jipa	0	0.0	0.0	1	0.0003	0.0
ʰtʃʰ	lapsyd	0	0.0	0.0	1	0.0003	0.0
ʰtʃʰ	phoible	0	0.0	0.0	1	0.0003	0.0
ʰtʃʰ	ra	0	0.0	0.0	1	0.0003	0.0
ʰtʃʰ	saphon	0	0.0	0.0	1	0.0003	0.0
ʰtʃʰ	upsid	0	0.0	0.0	1	0.0003	0.0
ʰtʃː	aa	0	0.0	0.0	3	0.0009	0.0
ʰtʃː	ea	1	0.0028	0.0001	3	0.0009	0.0
ʰtʃː	er	0	0.0	0.0	3	0.0009	0.0
ʰtʃː	jipa	0	0.0	0.0	3	0.0009	0.0
ʰtʃː	lapsyd	0	0.0	0.0	3	0.0009	0.0
ʰtʃː	phoible	2	0.0022	0.0001	3	0.0009	0.0
ʰtʃː	ra	0	0.0	0.0	3	0.0009	0.0
ʰtʃː	saphon	0	0.0	0.0	3	0.0009	0.0
ʰtʃː	upsid	0	0.0	0.0	3	0.0009	0.0
ʰtʰ	aa	0	0.0	0.0	1	0.0003	0.0
ʰtʰ	ea	1	0.0028	0.0001	1	0.0003	0.0
ʰtʰ	er	0	0.0	0.0	1	0.0003	0.0
ʰtʰ	jipa	0	0.0	0.0	1	0.0003	0.0
ʰtʰ	lapsyd	0	0.0	0.0	1	0.0003	0.0
ʰtʰ	phoible	0	0.0	0.0	1	0.0003	0.0
ʰtʰ	ra	0	0.0	0.0	1	0.0003	0.0
ʰtʰ	saphon	0	0.0	0.0	1	0.0003	0.0
ʰtʰ	upsid	0	0.0	0.0	1	0.0003	0.0
ʰtʲ	aa	0	0.0	0.0	1	0.0003	0.0
ʰtʲ	ea	1	0.0028	0.0001	1	0.0003	0.0
ʰtʲ	er	0	0.0	0.0	1	0.0003	0.0
ʰtʲ	jipa	0	0.0	0.0	1	0.0003	0.0
ʰtʲ	lapsyd	0	0.0	0.0	1	0.0003	0.0
ʰtʲ	phoible	0	0.0	0.0	1	0.0003	0.0
ʰtʲ	ra	0	0.0	0.0	1	0.0003	0.0
ʰtʲ	saphon	0	0.0	0.0	1	0.0003	0.0
ʰtʲ	upsid	0	0.0	0.0	1	0.0003	0.0
ʰtː	aa	0	0.0	0.0	3	0.0009	0.0
ʰtː	ea	1	0.0028	0.0001	3	0.0009	0.0
ʰtː	er	0	0.0	0.0	3	0.0009	0.0
ʰtː	jipa	0	0.0	0.0	3	0.0009	0.0
ʰtː	lapsyd	0	0.0	0.0	3	0.0009	0.0
ʰtː	phoible	2	0.0022	0.0001	3	0.0009	0.0
ʰtː	ra	0	0.0	0.0	3	0.0009	0.0
ʰtː	saphon	0	0.0	0.0	3	0.0009	0.0
ʰtː	upsid	0	0.0	0.0	3	0.0009	0.0
ʰʃ	aa	0	0.0	0.0	1	0.0003	0.0
ʰʃ	ea	0	0.0	0.0	1	0.0003	0.0
ʰʃ	er	0	0.0	0.0	1	0.0003	0.0
ʰʃ	jipa	0	0.0	0.0	1	0.0003	0.0
ʰʃ	lapsyd	0	0.0	0.0	1	0.0003	0.0
ʰʃ	phoible	0	0.0	0.0	1	0.0003	0.0
ʰʃ	ra	0	0.0	0.0	1	0.0003	0.0
ʰʃ	saphon	0	0.0	0.0	1	0.0003	0.0
ʰʃ	upsid	1	0.0022	0.0001	1	0.0003	0.0
ʰʈʂʰ	aa	0	0.0	0.0	1	0.0003	0.0
ʰʈʂʰ	ea	1	0.0028	0.0001	1	0.0003	0.0
ʰʈʂʰ	er	0	0.0	0.0	1	0.0003	0.0
ʰʈʂʰ	jipa	0	0.0	0.0	1	0.0003	0.0
ʰʈʂʰ	lapsyd	0	0.0	0.0	1	0.0003	0.0
ʰʈʂʰ	phoible	0	0.0	0.0	1	0.0003	0.0
ʰʈʂʰ	ra	0	0.0	0.0	1	0.0003	0.0
ʰʈʂʰ	saphon	0	0.0	0.0	1	0.0003	0.0
ʰʈʂʰ	upsid	0	0.0	0.0	1	0.0003	0.0
ʱb	aa	0	0.0	0.0	1	0.0003	0.0
ʱb	ea	0	0.0	0.0	1	0.0003	0.0
ʱb	er	0	0.0	0.0	1	0.0003	0.0
ʱb	jipa	0	0.0	0.0	1	0.0003	0.0
ʱb	lapsyd	0	0.0	0.0	1	0.0003	0.0
ʱb	phoible	0	0.0	0.0	1	0.0003	0.0
ʱb	ra	0	0.0	0.0	1	0.0003	0.0
ʱb	saphon	1	0.0028	0.0001	1	0.0003	0.0
ʱb	upsid	0	0.0	0.0	1	0.0003	0.0
ʱd	aa	0	0.0	0.0	2	0.0006	0.0
ʱd	ea	0	0.0	0.0	2	0.0006	0.0
ʱd	er	0	0.0	0.0	2	0.0006	0.0
ʱd	jipa	0	0.0	0.0	2	0.0006	0.0
ʱd	lapsyd	0	0.0	0.0	2	0.0006	0.0
ʱd	phoible	0	0.0	0.0	2	0.0006	0.0
ʱd	ra	0	0.0	0.0	2	0.0006	0.0
ʱd	saphon	2	0.0056	0.0002	2	0.0006	0.0
ʱd	upsid	0	0.0	0.0	2	0.0006	0.0
ʱj	aa	0	0.0	0.0	1	0.0003	0.0
ʱj	ea	0	0.0	0.0	1	0.0003	0.0
ʱj	er	0	0.0	0.0	1	0.0003	0.0
ʱj	jipa	0	0.0	0.0	1	0.0003	0.0
ʱj	lapsyd	0	0.0	0.0	1	0.0003	0.0
ʱj	phoible	0	0.0	0.0	1	0.0003	0.0
ʱj	ra	0	0.0	0.0	1	0.0003	0.0
ʱj	saphon	1	0.0028	0.0001	1	0.0003	0.0
ʱj	upsid	0	0.0	0.0	1	0.0003	0.0
ʱl	aa	0	0.0	0.0	1	0.0003	0.0
ʱl	ea	0	0.0	0.0	1	0.0003	0.0
ʱl	er	0	0.0	0.0	1	0.0003	0.0
ʱl	jipa	0	0.0	0.0	1	0.0003	0.0
ʱl	lapsyd	0	0.0	0.0	1	0.0003	0.0
ʱl	phoible	0	0.0	0.0	1	0.0003	0.0
ʱl	ra	1	0.0102	0.0002	1	0.0003	0.0
ʱl	saphon	0	0.0	0.0	1	0.0003	0.0
ʱl	upsid	0	0.0	0.0	1	0.0003	0.0
ʱn	aa	0	0.0	0.0	2	0.0006	0.0
ʱn	ea	0	0.0	0.0	2	0.0006	0.0
ʱn	er	0	0.0	0.0	2	0.0006	0.0
ʱn	jipa	0	0.0	0.0	2	0.0006	0.0
ʱn	lapsyd	0	0.0	0.0	2	0.0006	0.0
ʱn	phoible	0	0.0	0.0	2	0.0006	0.0
ʱn	ra	0	0.0	0.0	2	0.0006	0.0
ʱn	saphon	2	0.0056	0.0002	2	0.0006	0.0
ʱn	upsid	0	0.0	0.0	2	0.0006	0.0
ʱn̪	aa	0	0.0	0.0	2	0.0006	0.0
ʱn̪	ea	0	0.0	0.0	2	0.0006	0.0
ʱn̪	er	0	0.0	0.0	2	0.0006	0.0
ʱn̪	jipa	0	0.0	0.0	2	0.0006	0.0
ʱn̪	lapsyd	0	0.0	0.0	2	0.0006	0.0
ʱn̪	phoible	1	0.0011	0.0	2	0.0006	0.0
ʱn̪	ra	1	0.0102	0.0002	2	0.0006	0.0
ʱn̪	saphon	0	0.0	0.0	2	0.0006	0.0
ʱn̪	upsid	0	0.0	0.0	2	0.0006	0.0
ʱw	aa	0	0.0	0.0	2	0.0006	0.0
ʱw	ea	0	0.0	0.0	2	0.0006	0.0
ʱw	er	0	0.0	0.0	2	0.0006	0.0
ʱw	jipa	0	0.0	0.0	2	0.0006	0.0
ʱw	lapsyd	0	0.0	0.0	2	0.0006	0.0
ʱw	phoible	0	0.0	0.0	2	0.0006	0.0
