ID	Glottocode	Dataset	Name	Family	Macroarea	Latitude	Longitude	Num_Phonemes	Num_Consonants	Num_Vowels	Num_Clusters	Num_Long_Consonants	Num_Long_Vowels	Num_Diphthongs	Ratio	Phonemes	Consonants	Vowels	Diphthongs
nort2745-2286	nort2745	ea	Northern Yukaghir	Yukaghir	Eurasia	70.4980	157.8530	39	20	15	0	0	7	4	1.0526	ä äː b d dʒ g i iɛ̠ iː j k l m n p q r s t tʃ u w ŋ œ̠ œ̠ː ə əː ɛ̠ ɛ̠ː ɞ̠ ɞ̠ː ɨä ɲ ʁ ʉ ʉœ̠ ʉɞ̠ ʉː ʎ	b d dʒ g j k l m n p q r s t tʃ w ŋ ɲ ʁ ʎ	ä äː i iː u œ̠ œ̠ː ə əː ɛ̠ ɛ̠ː ɞ̠ ɞ̠ː ʉ ʉː	iɛ̠ ɨä ʉœ̠ ʉɞ̠
tundrayukaghir_nort2745	nort2745	lapsyd	Tundra Yukaghir	Yukaghir	Eurasia	70.4980	157.8530	32	20	12	0	0	6	0	1.6667	a aː b d dʲ e eː g i iː j k l lʲ m n nʲ o oː p q r s t tʲ u uː w ø øː ŋ χ	b d dʲ g j k l lʲ m n nʲ p q r s t tʲ w ŋ χ	a aː e eː i iː o oː u uː ø øː	
nort2745-634	nort2745	upsid	Northern Yukaghir	Yukaghir	Eurasia	70.4980	157.8530	26	20	6	0	0	0	0	3.3333	a̟ b d g j k l lˠ m n o̞ p q rˠ s t tʃ u w ŋ ɛ ɟ ɪ ɲ ɵ̞ ʁ	b d g j k l lˠ m n p q rˠ s t tʃ w ŋ ɟ ɲ ʁ	a̟ o̞ u ɛ ɪ ɵ̞	
nort2765-749	nort2765	aa	Northern Kissi	Atlantic-Congo	Africa	8.7283	-10.4063	42	22	20	0	0	7	0	1.1000	a aː b d e eː ẽ f gb h i iː ĩ j k kp l m n nʰ o oː õ p s t tʃ u uː ũ v w ɔ ɔː ɔ̃ ɛ ɛː ɛ̃ ɲ ⁿb ⁿd ⁿg	b d f gb h j k kp l m n nʰ p s t tʃ v w ɲ ⁿb ⁿd ⁿg	a aː e eː ẽ i iː ĩ o oː õ u uː ũ ɔ ɔː ɔ̃ ɛ ɛː ɛ̃	
nort2774-801	nort2774	aa	Northern Ngbandi	Atlantic-Congo	Africa	3.5636	21.8525	31	19	12	0	0	0	0	1.5833	a ã b d e f g gb h i ĩ j k kp l m n o p s t u ũ v w z ɔ ɔ̃ ɛ ɛ̃ ɲ	b d f g gb h j k kp l m n p s t v w z ɲ	a ã e i ĩ o u ũ ɔ ɔ̃ ɛ ɛ̃	
nort2775-719	nort2775	aa	Northwest Gbaya	Atlantic-Congo	Africa	5.9503	15.2569	49	30	19	0	0	7	0	1.5789	a aː ã b d e eː f g gb h i iː ĩ j k kp l m n o oː p r s t u uː ũ v w z ŋ ŋm ɓ ɔ ɔː ɔ̃ ɗ ɛ ɛː ɛ̃ ɲ ʔ ⁿb ⁿd ⁿg ⁿgb ⱱ	b d f g gb h j k kp l m n p r s t v w z ŋ ŋm ɓ ɗ ɲ ʔ ⁿb ⁿd ⁿg ⁿgb ⱱ	a aː ã e eː i iː ĩ o oː u uː ũ ɔ ɔː ɔ̃ ɛ ɛː ɛ̃	
nort2780-689	nort2780	aa	Northern Dagara	Atlantic-Congo	Africa	11.0441	-3.0124	38	29	9	0	0	0	0	3.2222	a b d dʒ e f g gb h i j k kp l lˀ m n o p s t tʃ u v w z ŋ ŋm ɓ ɔ ɛ ɦ ɪ ɲ ʊ ʔ ʔʲ ʔʷ	b d dʒ f g gb h j k kp l lˀ m n p s t tʃ v w z ŋ ŋm ɓ ɦ ɲ ʔ ʔʲ ʔʷ	a e i o u ɔ ɛ ɪ ʊ	
nort2784-797	nort2784	aa	Northern Nuni	Atlantic-Congo	Africa	12.1310	-2.9821	51	21	30	0	0	10	0	0.7000	a aː ã b d dʒ e eː ẽ f g h i iː ĩ j k l m n o oː õ p r s t tʃ u uː ũ v w z ŋ ɔ ɔː ɔ̃ ə əː ə̃ ɛ ɛː ɛ̃ ɪ ɪː ɪ̃ ɲ ʊ ʊː ʊ̃	b d dʒ f g h j k l m n p r s t tʃ v w z ŋ ɲ	a aː ã e eː ẽ i iː ĩ o oː õ u uː ũ ɔ ɔː ɔ̃ ə əː ə̃ ɛ ɛː ɛ̃ ɪ ɪː ɪ̃ ʊ ʊː ʊ̃	
nort2787-835	nort2787	aa	Northern Toussian	Atlantic-Congo	Africa	11.1330	-4.8827	30	16	14	0	0	0	0	1.1429	a ã b d e ẽ f gb i ĩ j k l m n o õ p r s t u ũ v w ɔ ɔ̃ ɛ ɛ̃ ʔ	b d f gb j k l m n p r s t v w ʔ	a ã e ẽ i ĩ o õ u ũ ɔ ɔ̃ ɛ ɛ̃	
nort2795-1491	nort2795	phoible	Zimbabwean Ndebele	Atlantic-Congo	Africa	-20.2513	27.4096	66	61	5	0	0	0	0	12.2000	b d dʒ e f g gǀ gǁ gǃ h i j kx kʰ kʼ l m n o pʰ pʼ s tsʰ tsʼ tʃʰ tʃʼ tʰ tʼ u v w z ŋ ŋǀ ŋǁ ŋǃ ǀ ǀʰ ǁ ǁʰ ǃ ǃʰ ɑ ɣ ɦ ɬ ɮ ɲ ʒ β ⁿb ⁿd ⁿdʒ ⁿf ⁿg ⁿk ⁿkx ⁿp ⁿs ⁿt ⁿtsʼ ⁿtʃʼ ⁿv ⁿz ⁿɬ ⁿɮ	b d dʒ f g gǀ gǁ gǃ h j kx kʰ kʼ l m n pʰ pʼ s tsʰ tsʼ tʃʰ tʃʼ tʰ tʼ v w z ŋ ŋǀ ŋǁ ŋǃ ǀ ǀʰ ǁ ǁʰ ǃ ǃʰ ɣ ɦ ɬ ɮ ɲ ʒ β ⁿb ⁿd ⁿdʒ ⁿf ⁿg ⁿk ⁿkx ⁿp ⁿs ⁿt ⁿtsʼ ⁿtʃʼ ⁿv ⁿz ⁿɬ ⁿɮ	e i o u ɑ	
nort2810-725	nort2810	aa	Northern Grebo	Atlantic-Congo	Africa	5.1710	-8.1409	32	19	13	0	0	0	0	1.4615	a b d dz f gbˤ i ĩ j k kpˤ kʷ l m n o õ p s t tʃ u ũ w ŋmˤ ɔ ɔ̃ ɛ ɛ̃ ɪ ɪ̃ ɲ	b d dz f gbˤ j k kpˤ kʷ l m n p s t tʃ w ŋmˤ ɲ	a i ĩ o õ u ũ ɔ ɔ̃ ɛ ɛ̃ ɪ ɪ̃	
nort2815-307	nort2815	upsid	Northeastern Dinka	Nilotic	Africa	9.2799	31.8392	32	19	13	0	0	0	0	1.4615	a̤ a̰ b c d d̪ e̤ ḛ g i̤ ḭ j k l m n n̪ o̤ o̰ p r t t̪ ṳ w ŋ ɔ̤ ɔ̰ ɛ̤ ɛ̰ ɟ ɲ	b c d d̪ g j k l m n n̪ p r t t̪ w ŋ ɟ ɲ	a̤ a̰ e̤ ḛ i̤ ḭ o̤ o̰ ṳ ɔ̤ ɔ̰ ɛ̤ ɛ̰	
nort2819-681	nort2819	aa	Northern Bobo Madaré	Mande	Africa	12.4182	-4.4754	38	20	18	0	0	6	0	1.1111	a aː ã b d e eː ẽ f g h i iː ĩ j k l m n o oː õ p r s t tʃ u uː ũ v w z ɓ ɛ ɛː ɛ̃ ɲ	b d f g h j k l m n p r s t tʃ v w z ɓ ɲ	a aː ã e eː ẽ i iː ĩ o oː õ u uː ũ ɛ ɛː ɛ̃	
nort2819-1512	nort2819	phoible	Northern Bobo Madaré	Mande	Africa	12.4182	-4.4754	34	21	13	0	0	0	0	1.6154	a ã b d̪ e ẽ f g gb h i ĩ j k kp l̪ m n̪ o õ p r̪ t̪ u ũ w ŋ ŋʷ ɔ ə ɛ ɟ ɣ ɲ	b d̪ f g gb h j k kp l̪ m n̪ p r̪ t̪ w ŋ ŋʷ ɟ ɣ ɲ	a ã e ẽ i ĩ o õ u ũ ɔ ə ɛ	
nort2819-243	nort2819	upsid	Northern Bobo Madaré	Mande	Africa	12.4182	-4.4754	33	21	12	0	0	0	0	1.7500	a ã b d e f g gb h i ĩ j kp kʰ l m n o pʰ s tʰ u ũ v w z ŋ ɔ ɔ̃ ɛ ɛ̃ ɲ ɾ	b d f g gb h j kp kʰ l m n pʰ s tʰ v w z ŋ ɲ ɾ	a ã e i ĩ o u ũ ɔ ɔ̃ ɛ ɛ̃	
nort2828-1689	nort2828	phoible	North Moluccan Malay	Austronesian	Papunesia	-0.8644	128.3230	27	21	6	0	0	0	0	3.5000	a b c d e f g i j k l m n o p r s t u w x ŋ ə ɟ ɲ ʃ ʔ	b c d f g j k l m n p r s t w x ŋ ɟ ɲ ʃ ʔ	a e i o u ə	
nort2845-1205	nort2845	phoible	North Marquesan	Austronesian	Papunesia	-8.8941	-140.1080	22	12	10	0	0	5	0	1.2000	a aː ç e eː f h i iː k m n o oː p r s t u uː v ʔ	ç f h k m n p r s t v ʔ	a aː e eː i iː o oː u uː	
slaveharedialectnorth_nort2942	nort2942	lapsyd	Slave, Hare dialect (North)	Athabaskan-Eyak-Tlingit	North America	63.2671	-123.6410	40	31	9	0	0	0	0	3.4444	a e f h i ĩ j k kʰ kʷ kʼ l m n o õ p s t ts tsʼ tɬ tɬʼ tʃ tʃʼ tʰ tʼ u w w̰ x z ɛ ɛ̃ ɣ ɬ ɾ ʃ ʒ ʔ	f h j k kʰ kʷ kʼ l m n p s t ts tsʼ tɬ tɬʼ tʃ tʃʼ tʰ tʼ w w̰ x z ɣ ɬ ɾ ʃ ʒ ʔ	a e i ĩ o õ u ɛ ɛ̃	
nort2943-1077	nort2943	phoible	North Alaskan Inupiatun	Eskimo-Aleut	North America	69.5820	-143.7700	27	24	3	0	0	0	0	8.0000	a h i j k l l̥ m n p q s t tʃ u v x ŋ ɣ ɲ ʁ ʃ ʎ ʎ̥ ʒ ʔ χ	h j k l l̥ m n p q s t tʃ v x ŋ ɣ ɲ ʁ ʃ ʎ ʎ̥ ʒ ʔ χ	a i u	
maidunortheastern_nort2952	nort2952	lapsyd	Maidu, Northeastern	Maiduan	North America	40.4102	-120.6450	23	17	6	0	0	0	0	2.8333	a cʰ cʼ h i j kʰ kʼ l m n pʰ pʼ s̠ tʰ tʼ u w ɓ ɔ ɗ ɛ ɨ	cʰ cʼ h j kʰ kʼ l m n pʰ pʼ s̠ tʰ tʼ w ɓ ɗ	a i u ɔ ɛ ɨ	
nort2952-498	nort2952	upsid	Northeast Maidu	Maiduan	North America	40.4102	-120.6450	23	17	6	0	0	0	0	2.8333	a cʰ cʼ e̞ h i j kʰ kʼ l m n o̞ pʰ pʼ s tʰ tʼ u w ɓ ɗ ɨ	cʰ cʼ h j kʰ kʼ l m n pʰ pʼ s tʰ tʼ w ɓ ɗ	a e̞ i o̞ u ɨ	
nort2954-966	nort2954	phoible	Northern Paiute	Uto-Aztecan	North America	40.0799	-119.5360	24	14	10	0	0	5	0	1.4000	a aː h i iː j k kʷ m n p s t ts tʃ u uː w ŋ ɔ ɔː ɨ ɨː ʔ	h j k kʷ m n p s t ts tʃ w ŋ ʔ	a aː i iː u uː ɔ ɔː ɨ ɨː	
nahuatlnorthpuebla_nort2957	nort2957	lapsyd	Nahuatl, North Puebla	Uto-Aztecan	North America	20.1356	-97.9814	24	16	7	0	0	3	1	2.0000	a aː ei i iː j k kʷ l m n̪ o oː p s ts tɬ tʃ t̪ ɛ ɸ̞ ʃ ʔ β̞	j k kʷ l m n̪ p s ts tɬ tʃ t̪ ɸ̞ ʃ ʔ β̞	a aː i iː o oː ɛ	ei
nort2957-486	nort2957	upsid	Northern Puebla Nahuatl	Uto-Aztecan	North America	20.1356	-97.9814	20	16	4	0	0	0	0	4.0000	a i j k kʷ l m n̪ o̞ p s ts tɬ tʃ t̪ ɛ ɸ̞ ʃ ʔ β̞	j k kʷ l m n̪ p s ts tɬ tʃ t̪ ɸ̞ ʃ ʔ β̞	a i o̞ ɛ	
nort2966-1135	nort2966	phoible	Northern Pomo	Pomoan	North America	39.1084	-123.2090	39	29	10	0	0	5	0	2.9000	b d̪ e eː h i iː j k kʰ kʼ l m n o oː p pʰ pʼ s t ts tsʰ tsʼ tʃ tʃʰ tʃʼ tʰ tʼ t̪ t̪ʰ t̪ʼ u uː w ɑ ɑː ʃ ʔ	b d̪ h j k kʰ kʼ l m n p pʰ pʼ s t ts tsʰ tsʼ tʃ tʃʰ tʃʼ tʰ tʼ t̪ t̪ʰ t̪ʼ w ʃ ʔ	e eː i iː o oː u uː ɑ ɑː	
nort2972-1904	nort2972	saphon	Northern Emberá	Chocoan	South America	7.1276	-77.5740	32	20	12	0	0	0	0	1.6667	a ã b d e ẽ g h i ĩ j k kʰ m n o õ p r s t ts tʃ u ũ w ɓ ɗ ɠ ɯ ɯ̃ ɾ	b d g h j k kʰ m n p r s t ts tʃ w ɓ ɗ ɠ ɾ	a ã e ẽ i ĩ o õ u ũ ɯ ɯ̃	
nort2976-2033	nort2976	saphon	North Bolivian Quechua	Quechuan	South America	-14.4014	-68.7894	28	25	3	0	0	0	0	8.3333	a h i j k kʰ kʼ l m n p pʰ pʼ q qʰ qʼ s t tʃ tʃʰ tʃʼ tʰ tʼ u w ɲ ɾ ʎ	h j k kʰ kʼ l m n p pʰ pʼ q qʰ qʼ s t tʃ tʃʰ tʃʼ tʰ tʼ w ɲ ɾ ʎ	a i u	
nort2979-2035	nort2979	saphon	Northern Conchucos Ancash Quechua	Quechuan	South America	-8.9736	-77.4146	23	17	6	0	0	3	0	2.8333	a aː h i iː j k l m n p q s t ts tʃ u uː w ɲ ɾ ʃ ʎ	h j k l m n p q s t ts tʃ w ɲ ɾ ʃ ʎ	a aː i iː u uː	
nort2980-2030	nort2980	saphon	North Junín Quechua	Quechuan	South America	-11.2132	-75.8128	25	19	6	0	0	3	0	3.1667	a aː g i iː j k l m n p s t tʃ u uː w x ŋ ɲ ɾ ʃ ʈʂ ʎ χ	g j k l m n p s t tʃ w x ŋ ɲ ɾ ʃ ʈʂ ʎ χ	a aː i iː u uː	
nort2980-2031	nort2980	saphon	North Junín Quechua	Quechuan	South America	-11.2132	-75.8128	25	19	6	0	0	3	0	3.1667	a aː b g i iː j k l m n p s t tʃ u uː w x ŋ ɲ ɾ ʃ ʈʂ ʎ	b g j k l m n p s t tʃ w x ŋ ɲ ɾ ʃ ʈʂ ʎ	a aː i iː u uː	
nort2980-2037	nort2980	saphon	North Junín Quechua	Quechuan	South America	-11.2132	-75.8128	22	19	3	0	0	0	0	6.3333	a g i j k l m n p s t tʃ u w x ŋ ɲ ɾ ʃ ʈʂ ʎ χ	g j k l m n p s t tʃ w x ŋ ɲ ɾ ʃ ʈʂ ʎ χ	a i u	
nort2984-1132	nort2984	phoible	Northern Pame	Otomanguean	North America	22.0968	-99.6434	52	40	12	0	0	0	0	3.3333	b d e ẽ g h i ĩ j k kʰ kʼ l lʱ lʼ m mʱ mʼ n nʱ nʼ p pʰ s t ts tsʰ tsʼ tʃ tʃʰ tʃʼ tʰ tʼ u ũ w æ æ̃ ɑ ɑ̃ ə ə̃ ɲ ɲʱ ɲʼ ɾ ɾʲ ʃ ʎ ʎʱ ʎʼ ʔ	b d g h j k kʰ kʼ l lʱ lʼ m mʱ mʼ n nʱ nʼ p pʰ s t ts tsʰ tsʼ tʃ tʃʰ tʃʼ tʰ tʼ w ɲ ɲʱ ɲʼ ɾ ɾʲ ʃ ʎ ʎʱ ʎʼ ʔ	e ẽ i ĩ u ũ æ æ̃ ɑ ɑ̃ ə ə̃	
nort3047-1624	nort3047	phoible	North Giziga	Afro-Asiatic	Africa	10.6755	14.2190	32	29	3	0	0	0	0	9.6667	a b d dʒ e f g gʷ h j k kʷ l n o r s t tʃ v w z ŋ ɓ ɗ ɬ ɮ ʔ ⁿb ⁿd ⁿdz ⁿg	b d dʒ f g gʷ h j k kʷ l n r s t tʃ v w z ŋ ɓ ɗ ɬ ɮ ʔ ⁿb ⁿd ⁿdz ⁿg	a e o	
tynesideenglish	nort3300	jipa	Tyneside English	Indo-European	Eurasia			52	25	22	0	0	9	5	0.9259	a ai b d dʒ e eː f g h i iɐ iː j k l m n o oe oː p s t tʃ u uɐ uː v w z æu ð ø øː ŋ ɐ̰ ɑː ɒ ɒː ɔ ɔː ə ɛ ɛː ɪ ɹ ʃ ʊ ʒ ʔ θ	b d dʒ f g h j k l m n p s t tʃ v w z ð ŋ ɹ ʃ ʒ ʔ θ	a e eː i iː o oː u uː ø øː ɐ̰ ɑː ɒ ɒː ɔ ɔː ə ɛ ɛː ɪ ʊ	ai iɐ oe uɐ æu
americanenglishsouthernmichigan	nort3317	jipa	American English: Southern Michigan	Indo-European	Eurasia			39	24	12	0	0	0	3	1.6000	aɪ aʊ b d dʒ e f g h i j k l m n o p s t tʃ u v w z æ ð ŋ ɑ ɔ ɔɪ ə˞ ɛ ɪ ɹ ʃ ʊ ʌ ʒ θ	b d dʒ f g h j k l m n p s t tʃ v w z ð ŋ ɹ ʃ ʒ θ	e i o u æ ɑ ɔ ə˞ ɛ ɪ ʊ ʌ	aɪ aʊ ɔɪ
norw1258-2441	norw1258	ea	Norwegian	Indo-European	Eurasia	59.9200	10.7100	40	24	16	0	0	8	0	1.5000	b ç d eː f g h i iː j kʰ l m n oː pʰ s tʰ u uː w y yː øː ŋ œ ɑ ɑː ɔ ɖ ɛ ɭ ɳ ɽ ɾ ʂ ʈ ʉ ʉː ʋ	b ç d f g h j kʰ l m n pʰ s tʰ w ŋ ɖ ɭ ɳ ɽ ɾ ʂ ʈ ʋ	eː i iː oː u uː y yː øː œ ɑ ɑː ɔ ɛ ʉ ʉː	
norwegian_norw1258	norw1258	lapsyd	Norwegian	Indo-European	Eurasia	59.9200	10.7100	46	22	19	0	0	9	5	0.9167	a ai b ç d̪ e eː f g h iː j k l m n̪ oː p s t̪ uː yː æ æi æʉ æː øy øː ŋ œ ɑː ɒ̝ ɔy ɖ ə ɪ ɭ ɳ ɽ ʃ ʈ ʉ ʉː ʊ ʋ ʏ	b ç d̪ f g h j k l m n̪ p s t̪ ŋ ɖ ɭ ɳ ɽ ʃ ʈ ʋ	a e eː iː oː uː yː æ æː øː œ ɑː ɒ̝ ə ɪ ʉ ʉː ʊ ʏ	ai æi æʉ øy ɔy
norw1259-499	norw1259	upsid	Norwegian Bokmål	Indo-European	Eurasia	61.1120	8.8860	46	22	19	0	0	9	5	0.9167	a ai b ç d̪ eː e̞ f g h iː j kʰ l m n̪ o̞ː pʰ s t̪ʰ uː yː æ æi æʉ æː øy ø̞ː ŋ œ ɑː ɒ̝ ɔy ɖ ə ɪ ɭ ɳ ɾ ʃ ʈʰ ʉ ʉː ʊ ʋ ʏ	b ç d̪ f g h j kʰ l m n̪ pʰ s t̪ʰ ŋ ɖ ɭ ɳ ɾ ʃ ʈʰ ʋ	a eː e̞ iː o̞ː uː yː æ æː ø̞ː œ ɑː ɒ̝ ə ɪ ʉ ʉː ʊ ʏ	ai æi æʉ øy ɔy
ntch1242-672	ntch1242	aa	Ntcham	Atlantic-Congo	Africa	9.2397	0.5993	27	21	6	0	0	2	0	3.5000	a b d dʒ eː f g gb i j k kp l m n oː p r s t tʃ u w ŋ ŋm ɔ ɲ	b d dʒ f g gb j k kp l m n p r s t tʃ w ŋ ŋm ɲ	a eː i oː u ɔ	
ntch1242-1264	ntch1242	phoible	Ntcham	Atlantic-Congo	Africa	9.2397	0.5993	40	21	19	0	0	12	0	1.1053	a aː ãː b c d e eː ẽː f g gb i iː ĩ ĩː j k kp l m n o oː õː p s t u uː ũː w ŋ ŋm ɔ ɔː ɔ̃ː ɟ ɱ ɲ	b c d f g gb j k kp l m n p s t w ŋ ŋm ɟ ɱ ɲ	a aː ãː e eː ẽː i iː ĩ ĩː o oː õː u uː ũː ɔ ɔː ɔ̃ː	
ntch1242-1453	ntch1242	phoible	Ntcham	Atlantic-Congo	Africa	9.2397	0.5993	27	21	6	0	0	0	0	3.5000	a b d dʒ e f g gb h i j kp kʰ l m n o pʰ s tʃʰ tʰ u w ŋ ŋm ɔ ɲ	b d dʒ f g gb h j kp kʰ l m n pʰ s tʃʰ tʰ w ŋ ŋm ɲ	a e i o u ɔ	
ntom1248-1662	ntom1248	phoible	Ntomba	Atlantic-Congo	Africa	-1.9906	18.2650	30	23	7	0	0	0	0	3.2857	a b e f g h i j k l m n o p s t ts u w ɔ ɛ ɲ ⁿb ⁿd ⁿdʒ ⁿg ⁿk ⁿp ⁿs ⁿt	b f g h j k l m n p s t ts w ɲ ⁿb ⁿd ⁿdʒ ⁿg ⁿk ⁿp ⁿs ⁿt	a e i o u ɔ ɛ	
nubi1253-967	nubi1253	phoible	Nubi	Afro-Asiatic	Africa	-0.1832	34.7552	35	30	5	0	0	0	0	6.0000	b d dʒ e f g h i j k l m n o p q r s t tʃ u v w x z ð ħ ŋ ɑ ɱ ɲ ɾ ʃ ʔ θ	b d dʒ f g h j k l m n p q r s t tʃ v w x z ð ħ ŋ ɱ ɲ ɾ ʃ ʔ θ	e i o u ɑ	
armenianeastern_nucl1235	nucl1235	lapsyd	Armenian, Eastern	Indo-European	Eurasia	40.0000	45.0000	35	29	6	0	0	0	0	4.8333	a e h i j k kʰ kʼ l̪ m n̪ o p pʰ pʼ r s̪ ts̪ ts̪ʰ ts̪ʼ tʃ tʃʰ tʃʼ t̪ t̪ʰ t̪ʼ u v z̪ ə ɻ̝ ʁ̞ ʃ ʒ χ	h j k kʰ kʼ l̪ m n̪ p pʰ pʼ r s̪ ts̪ ts̪ʰ ts̪ʼ tʃ tʃʰ tʃʼ t̪ t̪ʰ t̪ʼ v z̪ ɻ̝ ʁ̞ ʃ ʒ χ	a e i o u ə	
nucl1235-362	nucl1235	upsid	Eastern Armenian	Indo-European	Eurasia	40.0000	45.0000	36	30	5	0	0	0	1	5.0000	a e̞ f h i ie̞ j k kʰ kʼ l̪ m n̪ o̞ p pʰ pʼ r s̪ ts̪ ts̪ʰ ts̪ʼ tʃ tʃʰ tʃʼ t̪ t̪ʰ t̪ʼ u v z̪ ɻ̝ ʁ̞ ʃ ʒ χ	f h j k kʰ kʼ l̪ m n̪ p pʰ pʼ r s̪ ts̪ ts̪ʰ ts̪ʼ tʃ tʃʰ tʃʼ t̪ t̪ʰ t̪ʼ v z̪ ɻ̝ ʁ̞ ʃ ʒ χ	a e̞ i o̞ u	ie̞
mumuye_nucl1240	nucl1240	lapsyd	Mumuye	Atlantic-Congo	Africa	8.9035	11.7155	34	22	12	0	0	0	0	1.8333	a ã b d f g gb h i ĩ j k kp l m n o õ p r s t u ũ v w z ɓ ɔ ɔ̃ ɛ ɛ̃ ʃ ʒ	b d f g gb h j k kp l m n p r s t v w z ɓ ʃ ʒ	a ã i ĩ o õ u ũ ɔ ɔ̃ ɛ ɛ̃	
nucl1240-478	nucl1240	upsid	Mumuye	Atlantic-Congo	Africa	8.9035	11.7155	34	23	11	0	0	0	0	2.0909	a ã b d f g gb h i ĩ j k kp l m n o̞ õ̞ p r s t u ũ v w z ŋʷ ɓ ɔ ɛ ɛ̃ ʃ ʒ	b d f g gb h j k kp l m n p r s t v w z ŋʷ ɓ ʃ ʒ	a ã i ĩ o̞ õ̞ u ũ ɔ ɛ ɛ̃	
turkish	nucl1301	jipa	Turkish	Turkic	Eurasia	39.8667	32.8667	37	25	12	0	0	4	0	2.0833	a aː b c d dʒ e eː f g h i iː j k l lˠ m n o p s t tʃ u uː v y z œ ɟ ɣ ɮ ɯ ɾ ʃ ʒ	b c d dʒ f g h j k l lˠ m n p s t tʃ v z ɟ ɣ ɮ ɾ ʃ ʒ	a aː e eː i iː o u uː y œ ɯ	
turkish_nucl1301	nucl1301	lapsyd	Turkish	Turkic	Eurasia	39.8667	32.8667	36	24	12	0	0	4	0	2.0000	a aː b c dʒ d̪ e eː f g h i iː j k l̠ l̪ˠ m n̪ o p s tʃ t̪ u uː v y z œ ɟ ɯ ɰ ɾ ʃ ʒ	b c dʒ d̪ f g h j k l̠ l̪ˠ m n̪ p s tʃ t̪ v z ɟ ɰ ɾ ʃ ʒ	a aː e eː i iː o u uː y œ ɯ	
nucl1301-2217	nucl1301	phoible	Turkish	Turkic	Eurasia	39.8667	32.8667	36	24	12	0	0	4	0	2.0000	a aː b c dʒ d̪ e eː f g h i iː j k lʲ l̪ˠ m n̪ o p s̪ tʃ t̪ u uː v y z̪ œ ɟ ɣ ɯ ɾ ʃ ʒ	b c dʒ d̪ f g h j k lʲ l̪ˠ m n̪ p s̪ tʃ t̪ v z̪ ɟ ɣ ɾ ʃ ʒ	a aː e eː i iː o u uː y œ ɯ	
nucl1301-597	nucl1301	upsid	Turkish	Turkic	Eurasia	39.8667	32.8667	33	25	8	0	0	0	0	3.1250	a b c dʒ d̪ f g h j k l m n̪ o̞ p r s tʃ t̪ v z œ ɛ ɟ ɣ ɪ ɯ̞ ʃ ʊ ʎ ʏ ʒ ʔ	b c dʒ d̪ f g h j k l m n̪ p r s tʃ t̪ v z ɟ ɣ ʃ ʎ ʒ ʔ	a o̞ œ ɛ ɪ ɯ̞ ʊ ʏ	
nucl1302-2428	nucl1302	ea	Georgian	Kartvelian	Eurasia	41.8504	43.7861	33	28	5	0	0	0	0	5.6000	b dz dʒ d̪ g h i kʰ kʼ lˠ m n̪ pʰ pʼ qχʼ s ts tsʼ tʃ tʃʼ t̪ʰ t̪ʼ u z ɑ ɔ ɛ ɾ ʁ ʃ ʋ ʒ χ	b dz dʒ d̪ g h kʰ kʼ lˠ m n̪ pʰ pʼ qχʼ s ts tsʼ tʃ tʃʼ t̪ʰ t̪ʼ z ɾ ʁ ʃ ʋ ʒ χ	i u ɑ ɔ ɛ	
standardgeorgian	nucl1302	jipa	Standard Georgian	Kartvelian	Eurasia	41.8504	43.7861	33	28	5	0	0	0	0	5.6000	b d dz dʒ g h i kʰ kʼ l m n pʰ pʼ qʼ s ts tsʼ tʃ tʃʼ tʰ tʼ u v x z ɑ ɔ ɛ ɣ ɾ ʃ ʒ	b d dz dʒ g h kʰ kʼ l m n pʰ pʼ qʼ s ts tsʼ tʃ tʃʼ tʰ tʼ v x z ɣ ɾ ʃ ʒ	i u ɑ ɔ ɛ	
georgian_nucl1302	nucl1302	lapsyd	Georgian	Kartvelian	Eurasia	41.8504	43.7861	33	28	5	0	0	0	0	5.6000	a e h i k kʰ kʼ lˠ m n̪ o p pʰ pʼ qʼ s ts tsʰ tsʼ tʃ tʃʰ tʃʼ t̪ t̪ʰ t̪ʼ u z ɾ ʁ ʃ ʒ β̞ χ	h k kʰ kʼ lˠ m n̪ p pʰ pʼ qʼ s ts tsʰ tsʼ tʃ tʃʰ tʃʼ t̪ t̪ʰ t̪ʼ z ɾ ʁ ʃ ʒ β̞ χ	a e i o u	
nucl1302-2183	nucl1302	phoible	Georgian	Kartvelian	Eurasia	41.8504	43.7861	33	28	5	0	0	0	0	5.6000	b dz dʒ d̪ g h i kʰ kʼ l m n pʰ pʼ qʼ s ts tsʼ tʃ tʃʼ t̪ʰ t̪ʼ u v x z ɑ ɔ ɛ ɣ ɾ ʃ ʒ	b dz dʒ d̪ g h kʰ kʼ l m n pʰ pʼ qʼ s ts tsʼ tʃ tʃʼ t̪ʰ t̪ʼ v x z ɣ ɾ ʃ ʒ	i u ɑ ɔ ɛ	
